final_ID,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Month,Return_Month,Early_C,Days_LCtoDD,Cancelled_Pax,Total_Discount_Pax,Days_InitialOrgtoDD,SPR_Product_Type,FPP,Total_Pax,GroupGradeType,FPP_to_School_enrollment,Days_DeptoDD,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX,Poverty_Code,School_Type,MDR_Low_Grade,MDR_High_Grade,Total_School_Enrollment,Income_Level,SPR_New_Existing,NumberOfMeetingswithParents,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,SchoolGradeType,SchoolSizeIndicator
2809,6,6,MS,11,A,4,4,1,233,5,2,370,East Coast,12,16,Middle->Middle,0.028206567126327,172,1433,13,3,0.938688462723332,0.160224973859697,0,1499,0.85135472854634,3,C,PUBLIC,6,8,474,D,1,1,197,191,Middle->Middle,S-M
2816,10,10,NY,7,A,3,3,1,204,11,14,377,East Coast,160,135,Middle->Middle,0.113845726689358,129,1021,103,10,0.652786559359784,0.261505869383652,0,929,0.905790668346466,13,A,PUBLIC,6,8,1247,O,1,1,42,34,Middle->Middle,L
2824,8,8,CA,29,A,5,5,0,267,0,6,341,East Coast,41,59,Middle->High,0.068156838020342,206,2114,33,0,0.637238362800178,0.101641632090556,1,2058,0.895488332287541,5,0,Private non-Christian,7,12,670,J,1,1,246,226,Middle->Middle,M-L
2825,5,7,CA,13,A,6,6,1,275,2,2,367,East Coast,20,21,PK->Middle,0.02857298672439,218,1843,10,2,0.597036073352598,0.0,0,1731,0.918412800460369,2,B,PUBLIC,PK,8,701,J,0,2,371,269,Middle->Middle,M-L
2827,9,9,OR,23,A,6,7,0,295,0,1,281,East Coast,20,18,PK->Middle,0.049232531453575,244,2238,3,0,0.179975234477037,0.148575812038211,0,2064,0.927715357674557,1,0,Catholic,PK,8,360,L,0,0,0,0,Middle->Middle,S-M
2831,9,9,CA,15,A,6,7,1,442,8,3,413,East Coast,27,29,Middle->Middle,0.022577357693204,243,1952,16,6,0.573316785572687,0.127398319080571,0,1826,0.859922636935473,3,C,PUBLIC,6,8,1158,L,0,1,271,261,Middle->Middle,L
2847,12,13,TX,8,A,5,5,1,386,4,1,404,East Coast,7,10,High->High,0.006304006755061,199,1596,3,1,0.342815205532093,0.0,0,1681,0.890519146279253,1,B,PUBLIC,9,12,1503,L,1,1,262,263,High->High,L
2866,10,10,CA,21,A,6,6,0,283,4,2,267,East Coast,14,14,Middle->Middle,0.014182353375162,213,2446,7,4,0.600992146046513,0.167576073202312,0,2264,0.8212711960176,2,A,PUBLIC,7,8,771,N,0,0,0,0,Middle->Middle,L
2872,9,9,IL,10,T,5,6,0,188,3,13,188,East Coast,65,94,PK->Middle,0.051083086142059,129,647,1,0,0.013613608403398,0.0,0,588,0.824603346251749,13,C,PUBLIC,PK,8,1580,K,1,1,164,178,Middle->Middle,L
2877,9,10,CA,18,A,5,6,1,282,4,2,431,East Coast,23,24,K->Middle,0.092894189529662,226,1854,17,3,0.722756913791577,0.195727262954845,0,2206,0.944862853073729,2,0,Catholic,K,8,256,I,1,2,383,224,Middle->Middle,S
2884,10,11,MA,14,T,4,4,1,239,7,5,314,East Coast,40,43,High->High,0.037375684769545,175,706,1,0,0.027371025799302,0.060033122551636,0,738,0.861001412482726,4,E,PUBLIC,9,12,963,O,0,2,299,158,High->High,L
2885,6,8,WA,15,A,3,4,0,166,2,1,156,East Coast,8,7,PK->Middle,0.135809795048762,131,2072,4,3,0.549686350199308,0.0,0,2258,0.850628649824676,1,0,Private non-Christian,PK,6,53,I,1,1,149,159,Elementary->Middle,S
2900,10,10,OH,14,A,2,3,1,170,0,1,363,East Coast,12,13,K->Middle,0.024143472271076,122,1262,11,0,0.799974197313827,0.0,0,1078,0.89313381749419,1,0,Catholic,K,8,505,J,0,0,0,0,Middle->Middle,S-M
2909,10,11,OR,30,A,6,7,1,291,6,1,453,Costa Rica,4,5,High->High,0.002485682199305,237,2483,3,1,0.726975550515665,0.0,0,2730,0.766184307644287,1,C,PUBLIC,9,12,1529,J,1,1,438,435,High->High,L
2913,6,6,WA,16,A,4,4,1,231,5,2,391,East Coast,22,19,Middle->High,0.026984605039291,197,1778,12,2,0.706297783743966,0.15335977500231,0,1903,0.900451672583291,2,B,PUBLIC,7,9,743,L,1,1,204,201,Middle->Middle,M-L
2924,6,6,CA,21,A,6,7,1,279,15,1,401,East Coast,14,17,K->Middle,0.019265473773567,236,2125,14,11,0.747707411020729,0.114689821535876,0,1935,0.923083297342758,1,B,PUBLIC,K,8,863,O,1,1,284,279,Middle->Middle,L
2935,7,8,SC,11,T,3,3,1,172,7,1,400,East Coast,15,17,Middle->Middle,0.023122559455157,145,869,6,6,0.382958904537501,0.219398305359431,0,808,0.962122372018394,1,C,PUBLIC,7,8,626,I,1,1,186,171,Middle->Middle,M-L
2936,9,9,IL,14,A,6,6,0,160,8,7,159,East Coast,80,75,Middle->Middle,0.132452119866629,101,1189,54,2,0.758239233602003,0.280835190752306,0,1214,0.868551064580708,7,B,PUBLIC,7,8,532,I,0,0,0,0,Middle->Middle,S-M
2951,7,7,OH,10,T,6,6,1,228,1,0,396,East Coast,3,3,Middle->Middle,0.009180680799359,199,742,3,0,0.995806757843251,0.0,0,809,0.952669731364331,0,A,PUBLIC,7,8,346,O,0,1,239,238,Middle->Middle,S
2966,7,7,MI,12,A,5,6,1,276,3,3,346,East Coast,36,33,Middle->Middle,0.041915297719654,220,1164,18,2,0.505205127543846,0.144109344690875,0,1107,0.916160376835858,3,A,PUBLIC,6,8,825,P,0,1,260,248,Middle->Middle,M-L
3011,6,6,CA,4,A,4,4,1,365,2,1,358,CA History,27,29,PK->Middle,0.0878236558419,135,596,15,1,0.625600688614284,0.270546175225549,0,604,0.94311051817932,1,0,Catholic,PK,8,287,J,0,2,304,203,Elementary->Elementary,S
3021,10,10,IL,8,T,5,6,1,293,3,3,429,East Coast,42,54,Middle->Middle,0.076656305911286,228,518,29,3,0.602537972428061,0.070121413349409,0,472,0.905669060128709,4,B,PUBLIC,7,8,631,M,1,1,241,245,Middle->Middle,M-L
3026,8,9,TX,13,A,6,6,0,227,3,1,281,East Coast,7,10,Middle->Middle,0.009361288663086,206,1656,6,2,0.716778524729292,0.130114159163588,0,1703,0.932463589386648,1,B,PUBLIC,6,8,823,L,0,1,218,214,Middle->Middle,L
3034,9,9,CA,19,A,3,3,1,194,8,3,347,East Coast,28,28,Middle->Middle,0.022660519619264,149,2513,18,8,0.610471007284784,0.195274635117316,0,2801,0.933837210894943,3,B,PUBLIC,6,8,1033,N,1,1,169,174,Middle->Middle,L
3040,10,12,MO,17,A,3,4,1,220,3,2,374,Costa Rica,7,9,K->Middle,0.02575291581062,142,2324,7,3,0.867679839163398,0.118508032339231,0,2356,0.827146293920426,2,B,PUBLIC,K,6,282,L,1,1,200,193,High->High,S
3043,6,7,WA,12,A,6,6,1,307,0,1,466,East Coast,18,17,K->High,0.023246018263586,256,1941,14,0,0.836020474451371,0.130292966121773,0,1892,0.933760383060151,1,0,CHD,K,12,719,J,0,1,257,271,Middle->Middle,M-L
3047,10,10,CO,12,A,5,6,0,258,5,8,424,East Coast,99,122,Middle->Middle,0.167001283902802,232,1547,43,3,0.376069361018589,0.255571174745988,0,1600,0.896536115324302,10,B,PUBLIC,6,8,596,O,0,0,0,0,Middle->Middle,M-L
3053,9,9,CA,11,A,5,6,0,274,1,2,265,East Coast,22,26,PK->Middle,0.129435279035295,186,1962,13,0,0.667657542050417,0.268736474098115,0,2065,0.889492893323847,2,0,Private non-Christian,PK,8,174,Q,1,1,232,243,Middle->Middle,S
3055,5,5,CA,6,A,5,5,0,231,0,2,345,CA History,33,29,PK->Middle,0.128303756237208,163,606,17,0,0.5746332026648,0.120045549011075,1,611,0.900923463351231,2,0,Private non-Christian,PK,7,213,Q,0,0,0,0,Elementary->Elementary,S
3057,7,8,CA,15,A,4,4,1,230,4,2,348,East Coast,7,10,Middle->Middle,0.008178661237214,167,2025,6,3,0.730637141607281,0.0,0,2062,0.792932700634177,2,C,PUBLIC,7,8,892,L,0,1,200,196,Middle->Middle,L
3064,5,5,CA,9,A,6,6,0,265,14,2,386,CA History,67,69,K->Middle,0.105008652640659,197,614,29,9,0.447209127189827,0.209641678052616,0,636,0.941128822748919,2,B,PUBLIC,K,6,750,Q,0,0,0,0,Elementary->Elementary,M-L
3068,6,6,CA,20,A,3,4,1,200,4,4,375,East Coast,40,39,Middle->Middle,0.031425085119532,142,1874,24,4,0.710210667461084,0.219023751646052,0,2119,0.852745141893328,4,B,PUBLIC,6,8,1113,P,0,1,168,172,Middle->Middle,L
3078,6,9,MN,22,A,6,7,1,251,0,1,460,Science,8,10,Middle->Middle,0.007747695415692,234,2156,3,0,0.363442758889755,0.339112119558696,0,1926,0.876120000876523,1,A,PUBLIC,6,8,1049,Q,1,1,264,252,Middle->High,L
3083,6,6,CA,16,A,4,5,0,246,6,2,221,East Coast,21,21,Middle->Middle,0.031567876820638,178,2308,7,7,0.364082469368156,0.225428285674778,0,2337,0.945910939819141,2,A,PUBLIC,6,8,624,P,1,1,208,217,Middle->Middle,M-L
3102,4,6,NC,16,A,6,7,0,247,3,1,246,Science,9,9,Middle->Middle,0.022533531927414,232,1944,2,4,0.258767569149543,0.294872873136853,0,1718,0.899978831808997,1,B,PUBLIC,6,8,334,F,1,1,227,244,Middle->Middle,S-M
3103,8,10,ID,16,A,5,6,0,304,3,1,280,East Coast,10,10,High->High,0.008965278493268,128,2722,7,1,0.790032960020147,0.13028028176417,0,2602,0.858091423057191,1,B,PUBLIC,9,12,942,J,0,1,215,205,High->High,L
3108,6,6,TX,13,A,3,3,1,182,13,3,379,East Coast,52,51,Middle->Middle,0.062529277822232,138,1502,32,10,0.690573328798064,0.171773314108721,0,1557,0.932861822332016,3,C,PUBLIC,6,8,830,D,1,1,188,182,Middle->Middle,M-L
3110,7,7,IL,13,A,5,6,0,225,1,1,200,East Coast,18,20,PK->Middle,0.050540950603834,132,1050,0,0,0.0,0.0,0,1012,0.914384485020631,1,C,PUBLIC,PK,8,351,C,1,0,0,0,Middle->Middle,S-M
3131,9,9,IA,11,A,3,4,1,233,19,12,329,East Coast,127,179,Middle->High,0.15323756600395,154,1066,87,13,0.558697315432874,0.26231871533692,0,1198,0.887267755751176,13,B,PUBLIC,7,9,1109,H,0,1,203,184,Middle->Middle,L
3132,7,7,CA,13,A,6,6,0,242,0,1,258,East Coast,16,15,K->Middle,0.023055638649849,208,2234,8,0,0.488015313115645,0.298763796160396,0,2141,0.895058387209986,1,C,PUBLIC,K,6,642,J,1,1,234,235,Elementary->Elementary,M-L
3148,8,11,OR,21,A,6,7,1,283,24,6,442,East Coast,40,48,Middle->Middle,0.065932304173999,215,2266,6,11,0.160069548826658,0.029171964498915,0,2475,0.859659600026932,8,C,PUBLIC,6,8,566,G,1,2,411,254,Middle->High,S-M
3150,6,6,CA,11,A,4,5,1,230,3,3,435,East Coast,42,42,Middle->Middle,0.054875219610471,175,1992,25,3,0.629810163624976,0.310690728335699,0,2121,0.88612224074289,3,B,PUBLIC,7,8,813,P,0,1,234,226,Middle->Middle,M-L
3153,9,10,ID,13,A,6,6,1,264,21,4,441,East Coast,17,21,Middle->Middle,0.031936349183501,229,2538,6,11,0.323468026749728,0.177305205424521,0,2669,0.869823350128889,3,B,PUBLIC,6,8,580,J,1,1,277,274,Middle->Middle,M-L
3161,9,9,TX,9,A,6,6,0,290,2,1,285,East Coast,16,16,Middle->Middle,0.132174859911377,218,1434,12,1,0.801726936811095,0.145247927033676,0,1482,0.898998916915576,1,C,PUBLIC,6,8,120,J,0,1,269,284,Middle->Middle,S
3164,3,4,CO,15,A,5,5,1,250,4,4,440,East Coast,51,51,K->Middle,0.07849071146284,192,1559,30,5,0.637121619554382,0.196221245950347,0,1708,0.932995210258832,3,B,PUBLIC,K,6,577,N,0,2,382,218,Elementary->Middle,M-L
3174,6,6,AL,8,T,4,4,1,390,12,9,422,East Coast,77,94,PK->Elementary,0.11883999953052,308,731,36,7,0.407053634911229,0.15348242035242,0,742,0.954767059855007,7,B,PUBLIC,PK,5,684,O,1,2,335,203,Elementary->Elementary,M-L
3187,9,9,CO,19,A,4,5,1,266,3,6,466,East Coast,33,33,PK->Middle,0.066090565536038,216,1780,7,2,0.195749391022498,0.527331698441543,0,1906,0.822867070599288,5,0,Catholic,PK,8,460,P,0,2,431,219,Middle->Middle,S-M
3201,5,6,FL,15,A,3,3,1,198,7,3,325,East Coast,31,29,Middle->Middle,0.015344471501884,135,1242,20,6,0.778227890623972,0.194936890472735,0,1356,0.87928845364371,3,B,PUBLIC,6,8,1716,O,0,2,314,189,Middle->Middle,L
3240,8,8,TX,12,A,6,6,1,277,4,6,532,East Coast,40,42,Elementary->Middle,0.048062950732582,236,1652,28,4,0.793032476234319,0.393845764445463,0,1828,0.847755333370515,7,C,PUBLIC,5,6,640,Z,1,1,271,288,Middle->Middle,M-L
3241,4,8,AR,11,A,3,3,0,195,4,1,194,East Coast,13,12,Elementary->Middle,0.039233044765553,171,1443,8,5,0.651562898446608,0.160358817343309,0,1509,0.908444278256216,1,B,PUBLIC,5,8,323,F,0,1,192,190,Elementary->High,S
3245,9,9,WA,21,A,4,4,1,216,8,2,376,East Coast,32,30,Middle->Middle,0.043447187795876,142,2255,13,3,0.440277469703197,0.139546251420915,0,2017,0.917161739939917,2,B,PUBLIC,7,8,651,O,1,1,188,203,Middle->Middle,M-L
3248,9,10,OK,6,A,3,3,1,204,4,2,336,East Coast,25,24,PK->Middle,0.101213619258699,149,1498,15,3,0.610397643412678,0.331394950466696,0,1364,0.897955955106144,2,0,Catholic,PK,8,226,E,1,1,184,187,Middle->Middle,S
3253,9,9,GA,8,T,5,6,0,129,0,3,138,East Coast,43,57,Middle->Middle,0.033368904372753,110,518,24,0,0.472813382978455,0.039370102744552,0,494,0.976126629154732,3,B,PUBLIC,6,8,1440,M,1,2,121,127,Middle->Middle,L
3261,5,8,LA,13,T,4,5,1,249,3,6,416,East Coast,53,63,PK->Middle,0.332273838081229,193,835,50,2,0.899274307009117,0.467153642618816,0,863,0.901804109352753,6,C,PUBLIC,PK,8,197,H,1,2,404,204,Elementary->Middle,S
3264,4,6,CO,7,A,5,6,0,278,4,2,279,East Coast,3,5,Middle->Middle,0.005863576791109,236,1879,3,1,0.972924076498195,0.0,0,1920,0.596324647084408,2,C,PUBLIC,6,8,485,E,1,1,259,256,Middle->Middle,S-M
3271,10,10,TN,18,T,5,6,0,280,8,5,290,East Coast,80,91,Elementary->Middle,0.102206179478588,250,440,60,8,0.724286457041188,0.175319299508307,0,422,0.975002608927827,6,C,PUBLIC,5,8,819,C,1,1,261,256,Middle->Middle,M-L
3286,7,7,CA,11,A,2,2,1,161,4,10,346,East Coast,85,80,Middle->Middle,0.086698753774469,119,1883,47,3,0.581964882066502,0.274386280209445,1,2194,0.859872689963209,9,A,PUBLIC,6,8,709,Q,1,1,163,158,Middle->Middle,M-L
3288,6,6,OH,9,T,2,2,1,180,5,5,352,East Coast,33,39,Middle->Middle,0.048719124826761,98,652,20,4,0.511203340392899,0.088402799173768,0,703,0.849212266899077,5,A,PUBLIC,6,8,691,N,1,1,156,167,Middle->Middle,M-L
3289,9,10,TX,13,A,6,6,1,296,7,1,462,East Coast,27,27,PK->Middle,0.069771023957749,254,1744,21,4,0.841630647338021,0.338591390552667,0,1668,0.930773228259708,1,0,Catholic,PK,8,334,E,0,2,382,241,Middle->Middle,S-M
3291,8,11,CA,26,A,6,7,1,464,2,1,447,Science,9,9,High->High,0.008447785429417,199,2699,6,2,0.743762924739688,0.108484433071625,0,2705,0.895290134956568,1,B,PUBLIC,9,12,978,N,1,1,259,270,High->High,L
3293,6,6,CA,2,A,3,3,0,197,6,2,182,CA History,51,58,K->Middle,0.105267849592825,139,390,18,2,0.329463466874841,0.175732130589733,0,350,0.981377557740906,2,B,PUBLIC,K,6,474,Q,0,1,172,157,Elementary->Elementary,S-M
3304,9,9,CA,24,A,3,4,1,378,1,2,391,East Coast,9,10,K->High,0.015004683338773,123,2376,6,1,0.759007842591205,0.0,0,2411,0.821718914983966,2,0,Private non-Christian,K,12,551,L,1,0,0,0,Middle->Middle,S-M
3313,10,11,NE,7,A,3,3,1,219,2,1,376,East Coast,11,13,Elementary->Middle,0.021967526163545,158,1214,10,2,0.902731673273268,0.44100264069136,0,1230,0.956613762051284,1,B,PUBLIC,5,8,514,L,0,0,0,0,Middle->High,S-M
3321,8,8,MI,10,T,5,5,1,281,6,9,421,East Coast,117,162,Middle->Middle,0.196040004422963,196,571,35,3,0.234393979624463,0.116329898028389,0,593,0.894741898545365,9,B,PUBLIC,6,8,716,L,0,1,223,231,Middle->Middle,M-L
3328,6,8,TX,10,A,6,6,0,363,2,2,356,East Coast,18,24,Middle->High,0.042407803800946,236,1508,14,0,0.663788188751576,0.188641582124424,0,1507,0.957178208081812,2,C,PUBLIC,7,9,504,L,1,1,253,253,Middle->Middle,S-M
3333,9,9,OR,26,A,2,3,1,197,7,8,393,Science,69,71,Middle->Middle,0.137195161548654,157,2018,17,6,0.242453419923648,0.152130421872162,0,1865,0.848447488356517,8,B,PUBLIC,6,8,454,J,0,1,160,161,Middle->Middle,S-M
3337,9,9,CA,10,A,4,5,0,245,6,2,223,East Coast,33,30,K->Middle,0.024448328504552,188,2073,19,5,0.742920050183437,0.266636391565767,0,1978,0.892120735962287,2,C,PUBLIC,K,8,1272,O,1,1,214,200,Middle->Middle,L
3342,5,6,LA,13,A,3,3,1,221,9,3,395,East Coast,47,55,Middle->Middle,0.085345626185628,129,1501,37,9,0.730390805264202,0.199003227503111,0,1598,0.937614910545107,4,B,PUBLIC,7,8,564,J,1,1,195,188,Middle->Middle,S-M
3346,7,7,CO,11,A,3,3,1,220,7,3,384,East Coast,50,47,K->Middle,0.043999043242855,149,1462,27,4,0.707316675853769,0.396861559443819,0,1609,0.943570103845598,3,B,PUBLIC,K,8,936,P,1,1,190,174,Middle->Middle,L
3364,9,10,TX,18,A,5,6,1,233,4,3,400,East Coast,23,26,Middle->Middle,0.021973576765258,217,1615,13,3,0.640003212772823,0.324750769470301,0,1710,0.83253248976145,3,B,PUBLIC,6,8,897,L,0,2,378,205,Middle->Middle,L
3388,5,7,WA,19,A,6,7,1,306,19,2,408,East Coast,25,28,Middle->Middle,0.040972002860118,250,2062,15,10,0.5014054483474,0.324017437478007,0,2125,0.953831882577327,2,B,PUBLIC,6,8,676,H,1,2,224,12,Middle->High,M-L
3397,7,7,MN,9,A,5,5,1,238,2,4,407,East Coast,41,43,Middle->Middle,0.050957293642912,186,1569,30,1,0.764935121451463,0.237768925979959,0,1493,0.913491023459522,5,A,PUBLIC,6,8,723,L,0,2,350,240,Middle->Middle,M-L
3400,7,7,TX,12,A,6,6,1,279,12,5,431,East Coast,54,53,Middle->Middle,0.080775541780063,234,1836,34,8,0.805104424684568,0.211371894149226,0,1905,0.875771501396137,5,B,PUBLIC,6,6,556,L,1,1,253,260,Middle->Middle,S-M
3403,6,6,CA,16,A,3,4,1,223,12,6,374,East Coast,72,63,Middle->Middle,0.048536769739992,124,1970,42,8,0.746412013615658,0.147125930023994,0,2228,0.964198051709546,5,B,PUBLIC,7,8,1151,Q,0,1,200,184,Middle->Middle,L
3414,7,7,FL,7,A,4,4,0,181,7,1,160,East Coast,6,7,PK->High,0.024362680142316,147,1176,2,6,0.296894015773365,0.122559924692469,0,1309,0.870712107645813,1,0,CHD,PK,12,309,H,1,1,155,172,Middle->Middle,S
3417,5,6,TX,17,A,6,6,0,264,3,1,287,East Coast,13,16,Middle->Middle,0.014346944053792,198,1551,7,1,0.517074774525047,0.199835992518508,0,1424,0.976162793962785,1,B,PUBLIC,6,8,1095,P,1,1,253,243,Middle->Middle,L
3420,8,8,CA,22,A,3,4,1,187,4,2,333,East Coast,59,48,Middle->Middle,0.054360152202509,128,2192,27,5,0.61420911531458,0.252127044902053,0,1972,0.938717691528422,2,B,PUBLIC,6,8,1000,N,0,2,181,107,Middle->Middle,L
3425,7,7,WA,30,A,4,5,1,205,7,4,403,East Coast,55,70,Middle->Middle,0.109963061089285,174,2400,34,3,0.534465968327534,0.259928279174485,0,2702,0.965760268157506,4,B,PUBLIC,6,8,633,I,0,1,191,199,Middle->Middle,M-L
3435,6,7,GA,7,T,3,3,0,168,3,1,177,East Coast,33,34,PK->Middle,0.041913919206582,151,486,15,4,0.481234791109543,0.063099377073629,0,467,0.927595829118293,1,0,CHD,PK,8,818,P,1,0,0,0,Middle->Middle,M-L
3439,5,6,TX,17,A,6,6,1,389,4,2,381,East Coast,19,25,Middle->Middle,0.080115594121419,225,1698,14,3,0.650894862139215,0.701146198593048,0,1804,0.899493325153165,2,C,PUBLIC,6,8,257,E,0,2,369,240,Middle->Middle,S
3446,6,7,TX,20,A,6,6,1,263,6,2,447,East Coast,14,16,Elementary->Middle,0.040154315066935,233,1919,13,5,0.861671949677887,0.667361783088653,0,1857,0.838799901742433,2,C,PUBLIC,5,8,374,O,0,0,0,0,Middle->Middle,S-M
3448,8,10,WA,24,A,4,5,1,228,0,3,451,East Coast,26,32,K->Middle,0.138734783486948,180,2249,17,0,0.516892134988744,0.160886430358104,0,2395,0.918166026556675,3,0,Catholic,K,8,230,L,1,2,361,183,Middle->Middle,S
3457,5,5,MA,3,T,4,4,0,239,6,10,395,East Coast,83,98,Middle->Middle,0.098634921634297,143,252,47,5,0.575354766890797,0.166570714299169,0,255,0.881094917749335,11,B,PUBLIC,6,8,891,O,0,0,0,0,Middle->Middle,L
3466,6,7,TX,13,A,6,6,1,292,9,1,501,East Coast,19,19,Middle->Middle,0.049930180885151,238,2319,13,5,0.746636440711467,0.0,0,2090,0.916037430227011,1,C,PUBLIC,7,8,364,K,0,2,388,240,Middle->Middle,S-M
3474,5,6,IL,17,A,6,6,1,302,2,4,497,East Coast,47,46,K->Middle,0.212245263452993,195,1224,38,2,0.844118845773646,0.276486104809738,0,1290,0.894412714558525,4,B,PUBLIC,K,8,211,M,1,2,411,273,Middle->Middle,S
3484,8,10,FL,10,A,5,5,1,283,9,2,438,East Coast,39,41,K->Middle,0.415640092343548,236,1455,18,9,0.45019239567005,0.17492638429244,0,1465,0.948002821733318,2,0,CHD,K,8,91,J,1,1,260,259,Middle->Middle,S
3502,4,6,AR,9,A,6,6,0,284,4,1,378,East Coast,18,22,Elementary->Middle,0.054438401072312,197,1695,17,3,0.803901632431699,0.4852485867046,0,1607,0.931083766304056,1,C,PUBLIC,4,6,391,E,1,2,287,271,Middle->Middle,S-M
3521,8,10,AZ,12,A,5,6,0,280,11,3,281,East Coast,31,34,Middle->Middle,0.053981193942728,227,2052,24,14,0.786609828904621,0.24521527846973,0,2048,0.951241809715275,3,B,PUBLIC,7,8,604,I,1,1,249,254,Middle->Middle,M-L
3534,7,7,FL,14,A,5,6,1,383,4,1,385,East Coast,5,6,Middle->Middle,0.005417582677054,251,1455,4,1,0.648467940677259,0.164661757114692,0,1593,0.887784616326498,1,C,PUBLIC,6,8,1121,L,0,1,261,264,Middle->Middle,L
3539,6,9,AL,9,A,4,5,1,261,7,2,417,East Coast,20,23,K->Elementary,0.033959324822281,195,2180,11,4,0.567741794903327,0.368569447123264,0,1942,0.926569342367794,2,B,PUBLIC,K,4,598,L,0,1,246,242,Elementary->Middle,M-L
3550,9,9,WI,14,A,6,6,1,303,2,1,501,East Coast,10,11,Middle->Middle,0.014061017030063,225,1298,7,1,0.617112449896588,0.226952082768111,0,1293,0.885978549664758,1,B,PUBLIC,6,8,679,L,0,1,247,252,Middle->Middle,M-L
3562,9,10,NE,18,A,5,6,1,256,8,8,484,East Coast,88,80,Middle->Middle,0.085414004860656,228,1604,59,8,0.726992422283956,0.286575317686424,0,1608,0.902799069071957,8,B,PUBLIC,7,8,972,L,0,1,268,274,Middle->Middle,L
3563,12,12,MA,9,A,4,4,1,206,10,3,464,Science,24,28,Middle->High,0.029673319082757,164,1514,10,5,0.410378521469729,0.176845611344639,0,1446,0.903352927006858,3,A,PUBLIC,7,12,899,L,0,1,195,213,High->High,L
3569,5,5,WA,23,A,4,4,1,222,1,2,351,Science,16,20,Middle->Middle,0.030306596693369,171,1982,7,0,0.4803650525144,0.261256937599284,0,1973,0.93279815698941,2,A,PUBLIC,6,7,610,P,0,2,306,195,Middle->Middle,M-L
3588,8,9,CA,20,A,6,7,1,280,3,2,457,East Coast,16,20,Middle->Middle,0.018782647558366,218,1897,10,3,0.642888555020423,0.407127228345942,0,2083,0.894561019352018,2,C,PUBLIC,6,8,903,N,1,1,187,188,Middle->Middle,L
3593,8,9,IL,6,A,5,5,1,227,1,2,401,East Coast,28,34,K->Middle,0.103012306422512,191,957,22,1,0.642698943650897,0.0,1,1016,0.969702579576942,2,0,CHD,K,8,343,Q,0,0,0,0,Middle->High,S
3594,6,8,CA,4,A,4,4,1,201,10,1,394,CA History,13,14,PK->Middle,0.02883584437378,129,641,8,5,0.602191101486803,0.292724470850026,0,650,0.918306831877101,1,B,PUBLIC,PK,6,368,O,0,1,345,356,Elementary->Middle,S-M
3597,5,7,ID,16,A,6,6,0,292,4,3,281,East Coast,12,17,Middle->High,0.026982225346139,219,2168,7,2,0.451022713688507,0.077362516808862,0,2358,0.857741826352445,3,B,PUBLIC,7,9,535,H,1,1,272,264,Middle->High,M-L
3598,6,6,IL,30,T,4,5,1,213,6,3,333,East Coast,48,47,Middle->Middle,0.059774664349922,186,1489,29,5,0.625022954951531,0.359068553095567,0,1665,0.973435413740016,3,A,PUBLIC,7,8,744,P,0,1,223,210,Middle->Middle,M-L
3619,7,9,MO,21,T,5,6,1,266,2,4,438,East Coast,43,46,Middle->Middle,0.163963520298531,210,844,30,2,0.614742370300008,0.151338203408807,0,958,0.982653956608839,3,C,PUBLIC,6,8,295,F,0,2,369,241,Middle->Middle,S
3663,4,4,CA,13,A,4,5,0,229,2,1,236,Science,15,15,K->Middle,0.024694037181388,186,1722,14,0,0.960375327671848,0.185146080927644,0,1730,0.974343471484293,1,B,PUBLIC,K,6,588,Q,0,1,206,214,Middle->Middle,S-M
3666,5,5,CA,8,A,6,6,0,269,2,2,400,CA History,38,38,PK->Middle,0.076000146879334,217,594,18,4,0.528569390185539,0.11331279119954,1,617,0.951155320271027,2,0,Private non-Christian,PK,8,451,M,0,1,255,267,Elementary->Elementary,S-M
3672,7,8,TX,12,A,6,6,1,283,3,1,488,Science,17,15,Middle->High,0.00966268492992,229,1424,12,1,0.783378775334343,0.683447569149801,0,1487,0.933656417092476,1,C,PUBLIC,7,9,1481,F,0,1,269,265,Middle->Middle,L
3674,7,8,CO,18,A,3,4,1,201,2,2,380,East Coast,26,30,PK->High,0.105264071410289,169,1983,19,2,0.679231809326729,0.222457663329234,1,2062,0.950508764752832,2,0,CHD,PK,12,291,J,1,1,205,204,Middle->Middle,S
3692,7,7,HI,25,A,3,4,1,191,6,6,390,East Coast,32,45,K->High,0.026193690271479,137,3374,31,5,0.850420630399689,0.471915337628203,0,3053,0.892365256138847,7,0,Private non-Christian,K,12,1420,L,1,1,203,199,Middle->Middle,L
3702,9,9,SD,19,A,5,6,1,261,4,9,483,East Coast,121,138,Middle->Middle,0.193567040511113,246,1920,45,4,0.404076519266355,0.365020167108187,0,2065,0.901361007170261,11,B,PUBLIC,7,8,601,H,1,2,396,256,Middle->Middle,M-L
3716,8,8,IL,11,A,3,4,1,204,3,2,325,East Coast,19,22,Middle->Middle,0.048682503635028,146,1403,15,2,0.770785598351838,0.325905187110669,0,1306,0.909732144357184,2,B,PUBLIC,6,8,429,M,1,1,164,172,Middle->Middle,S-M
