ID_FINANCE,Deposit_Date,Special_Pay,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX
NA4046,11/07/2018,NA,1672,0,1,0,0,0,1745,"0,834772564626826",1
NA4048,10/23/2018,NA,1790,7,1,"0,833920795285634",0,0,1945,"0,856016181615846",1
NA4049,11/17/2018,NA,1553,22,4,"0,701766011136656","0,267765573215413",0,1521,"0,988293152090634",1
NA4052,10/23/2018,NA,1595,8,1,"0,678491153821731","0,134824488205864",0,1585,"0,905115509146883",1
NA4053,10/04/2018,NA,1317,25,1,"0,771560788197777","0,251197011427984",0,1356,"0,886918072397176",5
NA4054,09/25/2018,NA,2136,10,9,"0,46095874564535","0,19042896217112",0,2049,"0,92210718566589",3
NA4055,11/16/2018,NA,2518,7,1,"0,680489569999203","0,096451814008222",0,2471,"0,811290996429845",2
NA4056,12/07/2018,NA,1441,10,2,"0,670146561048041","0,056432731559228",0,1388,"0,904236129408351",2
NA4057,10/31/2018,NA,2408,23,17,"0,800810270318408","0,589986822144583",0,2601,"0,917164028128735",3
NA4058,10/07/2018,NA,1855,12,1,"0,850727089969078","0,246332464682558",1,2207,"0,908851807401092",1
NA4059,10/29/2018,NA,1598,17,19,"0,858277282875316","0,19207708951226",0,1765,"0,91252388607418",2
NA406,11/02/2018,NA,2115,8,6,"0,422048653293566","0,205684832076958",0,2064,"0,886451668768",2
NA4060,05/20/2018,NA,1816,18,2,"0,396441528890102","0,388137928159507",0,2005,"0,92787398945808",3
NA4062,12/10/2018,NA,402,42,3,"0,51721846560942","0,169088358897656",0,451,"0,879194525646046",9
NA4063,10/08/2018,NA,1360,15,2,"0,626840892705549","0,282006600724406",0,1253,"0,928044123630831",3
NA4064,10/07/2018,NA,1538,12,2,"0,591995997753181","0,197604625587887",0,1563,"0,880283898834487",2
NA4066,06/08/2018,NA,1998,25,11,"0,599933222578332","0,31073276020162",0,2138,"0,935877599783421",5
NA4069,11/18/2018,NA,1853,14,6,"0,733293483463202","0,350855652485264",0,1856,"0,879663392552366",2
NA407,11/01/2018,NA,1981,3,1,"0,609491729225342",0,0,2019,"0,611365626853252",3
NA4070,10/03/2018,NA,683,21,0,"0,466780215208412","0,092859725007686",0,777,"0,949639369582189",3
NA4071,11/06/2018,NA,911,19,2,"0,643695077474324","0,230091357216921",0,1030,"0,889195435600098",2
NA4073,10/12/2018,NA,859,28,3,"0,663707170769209","0,210246756500273",0,828,"0,943066570453492",5
NA4076,11/23/2018,NA,1565,23,3,"0,832408802100021","0,093731917626885",0,1429,"0,976551747014153",2
NA4077,11/14/2018,NA,498,33,4,"0,610235183083543","0,21876659411304",0,561,"0,986104240797398",3
NA4079,12/18/2018,NA,944,13,0,"0,444277615995388","0,11621066919079",0,908,"0,951566940775922",2
NA408,10/27/2018,NA,2240,2,1,"0,482887245204839","0,814260747173806",0,2252,"0,817637597447058",1
NA4080,11/01/2018,NA,2782,4,1,"0,668568058417484","0,187946284455981",0,2299,"0,651135522951651",3
NA4082,10/03/2018,NA,1555,20,4,"0,606985796186767","0,279383537186366",0,1603,"0,835429594640018",5
NA4083,11/11/2018,NA,2017,14,3,"0,445951339987393","0,13526419716692",0,2226,"0,973104187375016",2
NA4084,12/08/2018,NA,800,1,6,"0,2376080659679","1,69461247023881",0,726,"1,01689493521942",0
NA4085,11/06/2018,NA,1416,5,3,"0,462358016604403","0,092926568274716",0,1665,"0,94349327355227",1
NA4086,03/01/2019,NA,623,11,2,"0,29216682355096",0,0,609,"1,00905971565493",1
NA409,12/02/2018,NA,619,5,0,"0,358153490575265","0,277489972957681",1,689,"0,949091188673182",1
NA4090,12/12/2018,NA,625,17,6,"0,363191203854243","0,103530018141514",0,680,"0,890881010460178",7
NA4093,10/19/2018,NA,1626,9,0,"0,567829459813911","0,140533616998796",0,1806,"0,882874509420353",2
NA4094,10/15/2018,NA,2146,9,4,"0,476202279139365","0,128612454512968",0,2305,"0,840560401499129",3
NA4095,10/25/2018,NA,1928,10,2,"0,440498309547881","0,327759863129525",0,1825,"0,938123807010752",2
NA4096,10/21/2018,NA,452,23,8,"0,487581278432123","0,043447099717706",0,454,"0,949727967562342",3
NA4098,11/09/2018,NA,1810,29,1,"0,638768689398852","0,234133097453528",0,2010,"0,929859031915404",2
NA41,11/12/2018,NA,1809,10,3,"0,835355486714043","0,079319012224509",0,1766,"0,89173041642757",1
NA410,11/07/2018,NA,1898,21,3,"0,507667856273863","0,282358405208838",0,2018,"0,973298396845091",2
NA4100,10/27/2018,NA,2052,4,1,"0,582307722275915","0,706367239666755",0,2026,"0,902344178985599",1
NA4101,01/21/2019,NA,807,5,0,"0,608729261183997","0,139789139804576",0,888,"0,859180217132635",1
NA4102,10/28/2018,NA,817,47,3,"0,602030327248244","0,282065202467183",0,889,"0,96683098093271",6
NA4103,10/23/2018,NA,2277,8,3,"0,697103049456664",0,0,1937,"0,884282859720483",2
NA4104,10/21/2018,NA,1897,14,2,"0,651925848260065","0,318828193919867",0,1609,"0,897253453957281",2
NA4105,10/21/2018,NA,1369,11,0,"0,939377352172297","0,441059000358236",0,1624,"0,9299047865743",1
NA4108,05/12/2018,NA,2030,31,6,"0,626236828089496","0,331819488589627",0,2022,"0,848997840468628",7
NA4109,11/30/2018,NA,2384,8,4,"0,435216765972216","0,225167588153652",0,2262,"0,854191662658801",3
NA411,10/18/2018,NA,2243,9,0,"0,523096412517835","0,115204135643627",1,2134,"0,844190432392067",3
NA4113,11/13/2018,NA,1806,2,1,"0,348638623316836","0,321351952188586",0,2180,"0,878867052233132",1
NA4114,11/02/2018,NA,1909,6,6,"0,399571372878357","0,232620580820587",0,1790,"0,879302391032795",2
NA4115,10/08/2018,NA,2126,23,5,"0,645900602790639","0,229639689356456",0,1876,"0,84743418084194",5
NA4116,11/01/2018,NA,2438,12,3,"0,556877656498437","0,256323150787411",0,2307,"0,816084664957056",4
NA4117,09/21/2018,NA,655,2,3,"0,294440458240745","0,164941457017236",1,601,"0,873532965858613",1
NA412,11/07/2018,NA,1889,7,0,"0,492594269557585","0,202545474476285",0,2191,"0,978769460348666",1
NA4120,10/30/2018,NA,1337,16,0,"0,372283591142123","0,168483873075763",0,1442,"0,92427896575544",4
NA4121,11/06/2018,NA,1225,14,1,"0,711328067139036","0,365009336565952",0,1304,"0,923845803063805",2
NA4122,10/14/2018,NA,1848,15,0,"0,655330621616842","0,33219437324675",0,1835,"0,855897287336436",3
NA4123,11/16/2018,NA,1709,16,3,"0,80460808646979","0,484055529240872",0,1622,"0,908971610718684",1
NA4124,10/19/2018,NA,1117,36,9,"0,588815988680815","0,270960069823455",0,988,"0,89276426021427",4
NA4125,11/19/2018,NA,719,35,11,"0,266266395548686","0,171281418600816",0,644,"0,914833438986238",8
NA4126,10/04/2018,NA,1326,33,9,"0,703182413774125","0,33303339987211",0,1340,"0,924565310281204",5
NA4127,11/09/2018,NA,1866,8,0,"0,633762823981024","0,257789553051922",0,1943,"0,910644063697392",1
NA4128,01/06/2019,NA,1684,15,7,"0,50526590505136","0,031043421096808",0,1673,"0,873937853529081",5
NA4129,11/23/2018,NA,1929,0,4,0,"0,209861379470976",0,1751,"0,8059497948481",1
NA413,10/01/2018,NA,1376,13,3,"0,939992714594287","0,34155986866903",0,1259,"0,840523353545056",2
NA4130,11/06/2018,NA,1154,22,1,"0,639418215582318","0,20324935438112",0,1168,"0,864262022445825",5
NA4131,10/07/2018,NA,385,20,1,"0,492108425325881","0,230579398681733",1,387,"0,941424785451821",2
NA4132,10/26/2018,NA,390,18,5,"0,49545953445797","0,167354510692859",0,368,"0,921457188207393",3
NA4135,10/11/2018,NA,1657,10,5,"0,830223248401898","0,631617452483419",0,1513,"0,857897051723304",2
NA4136,11/12/2018,NA,1454,5,1,"0,870048188837128","0,18468089602444",0,1694,"0,871605480067243",1
NA4137,10/07/2018,NA,2140,2,4,"0,283678861891426","0,145194791626589",1,2123,"0,835712919103202",1
NA4138,11/17/2018,NA,1992,3,4,"0,59431432481735","0,420969576417066",0,2028,"0,809654371130756",1
NA414,11/17/2018,NA,2411,0,2,0,"0,556865065908347",0,2600,"0,65258633997157",2
NA4140,11/14/2018,NA,2077,9,2,"0,354192230415396","0,099533897021489",0,2199,"0,873178611864504",2
NA4142,11/25/2018,NA,434,5,0,"0,45500116868515","0,298751550479156",0,377,"0,900066703011161",1
NA4143,11/16/2018,NA,1425,16,2,"0,434934694210388","0,329293666485196",0,1581,"0,841281716604421",7
NA4144,10/22/2018,NA,884,28,1,"0,571317758804327","0,219678690007811",0,940,"0,951995609694361",3
NA4147,11/03/2018,NA,933,10,3,"0,576895959911804",0,0,1072,"0,941562329755506",1
NA4148,09/30/2018,NA,788,12,5,"0,449803465120149",0,0,872,"0,937621039691396",2
NA4149,10/21/2018,NA,713,44,7,"0,651952115970569","0,199814064862386",0,763,"0,98431788779898",4
NA4150,11/06/2018,NA,2351,32,9,"0,721592433997819","0,068631601764228",0,2343,"0,957328333676353",4
NA4152,11/09/2018,NA,481,50,11,"0,747416376662432","0,244461464026078",0,452,"0,905251454905787",4
NA4153,10/17/2018,NA,1489,10,2,"0,453521703822928","0,166427378155632",0,1441,"0,94503935988103",2
NA4154,10/05/2018,NA,1096,27,7,"0,874348914697383","0,2441192168958",0,1266,"0,88293395975581",3
NA4156,09/21/2018,NA,1852,3,0,"0,299539440732689","0,237105233643123",0,2201,"0,93947808426128",1
NA4158,11/25/2018,NA,1439,19,4,"0,526620896889706","0,45377812661748",0,1596,"0,847174225287993",6
NA4163,11/01/2018,NA,1862,5,7,"0,438016170731897",0,0,2118,"0,824604621390739",2
NA4164,10/02/2018,NA,1920,4,5,"0,462222378975238","0,233791094568138",0,1886,"0,863482974830841",1
NA4165,11/09/2018,NA,1470,14,6,"0,865271717737288","0,341942837259574",0,1663,"0,861124771065582",2
NA4166,10/24/2018,NA,1718,31,2,"0,88059173901983","0,320161642246471",0,1899,"0,911667609328618",2
NA4169,10/19/2018,NA,1266,18,0,"0,678706062930741","0,313579515139468",0,1269,"0,900502339887811",4
NA417,10/07/2018,NA,1626,14,3,"0,445642622559018","0,365052538551133",0,1539,"0,967085499579575",2
NA4170,11/02/2018,NA,637,2,3,"0,683396976912317","0,384090669866528",0,583,"0,716130671254166",1
NA4171,11/22/2018,NA,1937,8,3,"0,816093208695118","0,112380171637592",0,1995,"0,917889530211982",1
NA4173,10/05/2018,NA,2352,6,3,"0,865634856354428","0,132193047404082",0,2310,"0,840382223421217",1
NA4176,10/28/2018,NA,2253,8,6,"0,758528316606477","0,279871472471503",0,2121,"0,905121235556149",1
NA4177,11/04/2018,NA,2710,7,1,"0,727144238600116","0,156918405979422",0,2653,"0,816238416047149",2
NA4178,10/03/2018,NA,2519,21,3,"0,797698534338743","0,038635024500343",0,2522,"0,898954225088276",3
NA418,11/06/2018,NA,353,15,10,"0,41642765948264","0,030069152306356",0,333,"0,962051926525249",3
NA4182,10/25/2018,NA,2002,10,3,"0,684796179008467",0,0,2120,"0,905902924517095",1
NA4183,10/04/2018,NA,2061,18,3,"0,739425435529739","0,071377169964089",0,2099,"0,935863907100681",2
NA4185,10/11/2018,NA,1574,25,2,"0,812451828880412","0,270016788375353",0,1500,"0,871326469895477",4
NA4186,09/13/2018,NA,1864,2,4,"0,294457709007924",0,0,1970,"0,844998885599469",1
NA4187,10/15/2018,NA,2179,5,1,"0,619275268606202","0,200548734807857",0,2059,"0,911691954343463",1
NA4188,10/15/2018,NA,1524,34,7,"0,832165783095598","0,202953401998856",0,1518,"0,959190997652897",3
NA4189,11/14/2018,NA,1132,7,0,"0,840222116655313","0,100433294666657",0,1159,"0,859073531342152",1
NA419,11/07/2018,NA,1670,18,0,"0,628335376651116","0,228797442385618",0,1464,"0,865753328942178",3
NA4190,10/31/2018,NA,372,45,5,"0,420852966188024","0,125728761146979",1,330,"0,932207203145206",3
NA4193,11/06/2018,NA,532,15,4,"0,429303114240912","0,11664768121683",0,612,"0,841470663731189",5
NA4196,10/18/2018,NA,2849,4,0,"0,564757617447596",0,1,2473,"0,907948918696689",1
NA4197,10/23/2018,NA,1333,14,2,"0,879499348236126","0,228783389819741",0,1249,"0,838804300800769",2
NA4198,09/12/2018,NA,2006,4,0,"0,478053055093602","0,224869797818852",0,1906,"0,919799562733314",1
NA4199,11/06/2018,NA,1984,14,4,"0,440257017213793","0,219963963663278",0,2068,"0,926800650647227",3
NA4202,12/07/2018,NA,2175,4,1,"0,797194564697516","0,357981172395653",0,2165,"0,827628565944997",1
NA4203,11/11/2018,NA,1040,35,2,"0,626279753572834","0,387723783059599",0,934,"0,943024564763332",3
NA4204,10/23/2018,NA,389,28,3,"0,603742312049732","0,253207079312353",0,404,"0,951132763446231",1
NA4206,12/04/2018,NA,1060,9,1,"0,578110119567409","0,458684330307254",0,1081,"0,909643602509602",1
NA4208,09/19/2018,NA,715,30,1,"0,58489557602903","0,19345203963139",0,747,"0,936601746619997",4
NA4209,11/13/2018,NA,1508,6,0,"0,853767725133991","0,469531344492403",0,1626,"0,855101224781778",1
NA421,10/27/2018,NA,1409,8,0,"0,727220056351402","0,38867109857337",0,1592,"0,917902410417577",1
NA4210,11/03/2018,NA,1154,19,1,"0,623842104698407","0,199453604302635",0,1151,"0,905400613175374",5
NA4212,10/10/2018,NA,1983,5,4,"0,294391420881882","0,06306388805761",0,2005,"0,947288640358612",1
NA4215,09/30/2018,NA,2377,5,2,"0,346690835487518","0,060312523857555",0,2330,"0,742984118636586",5
NA4216,11/05/2018,NA,1995,27,5,"0,826986570956982","0,249342248317791",0,1965,"0,969618191241656",2
NA4217,05/29/2018,NA,2352,19,3,"0,541669583275502","0,19312261731198",0,2372,"0,957712547366218",3
NA4218,11/02/2018,NA,1934,12,9,"0,61870295728746","0,07002740441495",0,1933,"0,870407899852746",2
NA4219,10/22/2018,NA,1300,12,6,"0,647263839425294","0,11726811807751",0,1366,"0,87018651573697",4
NA422,09/26/2018,NA,1534,36,6,"0,728937901485257","0,214857261931675",0,1644,"0,923077409690192",4
NA4221,10/23/2018,NA,2030,6,5,"0,203469134875962","0,48766460453404",0,1929,"0,907583452607219",3
NA4222,05/28/2018,NA,2325,24,3,"0,609204057796732","0,327080371056952",0,2266,"0,870534698978216",7
NA4223,10/13/2018,NA,1151,40,2,"0,617087784732243","0,150388048348895",0,1156,"0,914785597079185",5
NA4224,10/02/2018,NA,1169,63,15,"0,646016240919074","0,206714699348666",1,1155,"0,956698799320705",6
NA4225,10/03/2018,NA,1714,2,8,"0,261012379994589","0,283824090338237",0,1569,"0,93112277082445",1
NA4228,10/11/2018,NA,2070,4,1,"0,486751510786286","0,728873249640801",0,1750,"0,874043729495583",1
NA423,11/30/2018,NA,733,19,4,"0,819273517003082","0,18425823015889",0,818,"0,886505540889098",3
NA4230,12/18/2018,NA,1718,8,1,"0,604245651121056",0,0,1696,"0,961514680486674",1
NA4234,11/24/2018,NA,2130,4,1,"0,452313943117377","0,221676866138668",0,2194,"0,825663956600513",2
NA4236,06/09/2018,NA,2028,32,8,"0,661319613472648","0,54403839412259",0,1840,"0,942584802358113",3
NA4238,10/17/2018,NA,1338,2,13,"0,395765658414712",0,0,1450,"0,872600158954079",1
NA4239,10/16/2018,NA,2345,5,1,"0,322381680176371",0,0,2616,"0,923814047341858",2
NA424,11/22/2018,NA,1808,5,3,"0,579612811388494","0,26613234195064",0,2018,"0,915337002154279",1
NA4240,11/28/2018,NA,794,1,6,"0,239646754282227","1,97003664364126",0,802,"1,03184847388753",0
NA4241,11/12/2018,NA,2083,3,2,"0,306072632442733","0,353821959625079",0,1775,"0,892482852903639",1
NA4242,11/14/2018,NA,1662,14,1,"0,881504745773916","0,190762076691409",0,1666,"0,928375838642297",2
NA4243,11/08/2018,NA,443,11,2,"0,447234687897234","0,075321152388713",1,445,"0,97428912586849",1
NA4244,11/20/2018,NA,1622,2,2,"1,00031671855587","0,833124946102737",0,1664,"0,634293269618873",1
NA4245,10/26/2018,NA,1630,0,2,0,0,0,1561,"0,593168834214485",2
NA4246,10/21/2018,NA,1593,21,8,"0,709438746481922","0,237389658953786",0,1741,"0,870787880738761",3
NA4247,11/06/2018,NA,1559,65,6,"0,711908195576281","0,30540697667215",0,1289,"0,955908454712574",8
NA4248,10/26/2018,NA,2695,4,2,"0,801549135346554","0,334395485101637",0,2867,"0,871612454806737",1
NA425,11/09/2018,NA,645,6,4,"0,369208571287835",0,0,733,"0,878229822709825",2
NA4251,10/26/2018,NA,431,17,1,"0,612990449457656","0,106641455521497",1,459,"0,93931189241373",1
NA4252,11/20/2018,NA,717,61,3,"0,688412789902222","0,171033281449",0,767,"0,949759577023642",6
NA4253,10/03/2018,NA,1925,4,3,"0,402347400588843","0,199629883608657",0,1827,"0,914955276416174",1
NA4254,11/14/2018,NA,813,14,4,"0,568598713475497","0,290795386475999",0,842,"0,915357391482571",2
NA4255,10/07/2018,NA,1861,15,1,"0,608698045622396","0,08209087934038",0,1802,"0,860736807795845",3
NA4257,10/02/2018,NA,1950,10,2,"0,679981900007148",0,0,1900,"0,917826060810492",1
NA426,11/10/2018,NA,1800,2,1,"1,03678968657739","0,466433899100197",0,1692,"0,636249652693894",1
NA4261,10/03/2018,NA,817,21,8,"0,364687519972508","0,22733401691188",0,838,"0,891158856554969",4
NA4262,10/08/2018,NA,2099,35,8,"0,490854875288956","0,206714548048947",1,1852,"0,909466564642383",6
NA4264,10/03/2018,NA,1535,16,2,"0,827846923164388","0,080553887551449",0,1704,"0,893690502256369",2
NA4266,11/10/2018,NA,2034,11,1,"0,341897609807623","0,139431778120504",0,1968,"0,844424376040704",4
NA4267,10/27/2018,NA,2200,27,8,"0,752115285398556","0,330156339014587",0,2319,"0,882208164110052",6
NA4269,10/08/2018,NA,2717,15,5,"0,260243616120376","0,470695247697605",0,2308,"0,889301877471206",5
NA427,09/26/2018,NA,2007,12,3,"0,523877916915432","0,224049674173099",0,1828,"0,866074451366185",2
NA4270,10/22/2018,NA,1812,17,4,"0,583723153598578","0,211947803310726",0,1861,"0,942298752687364",3
NA4273,11/08/2018,NA,1625,19,3,"0,672339557531977","0,157100840136956",0,1793,"0,787805687792819",6
NA4275,10/08/2018,NA,738,17,0,"0,404648977035742","0,21833544160943",0,764,"0,870822069587419",6
NA4276,11/22/2018,NA,2047,8,3,"0,83708940071736","0,293253469392856",0,2229,"0,897839432618908",1
NA4277,10/22/2018,NA,1769,27,14,"0,66163558346752","0,354864096900053",0,2080,"0,872654682722514",8
NA4279,11/18/2018,NA,657,28,0,"0,576361918618595","0,01998742887039",1,556,"0,999610333806512",2
NA4281,10/12/2018,NA,2112,11,0,"0,566527983813762","0,177408947711921",0,2052,"0,921865659014316",2
NA4282,10/15/2018,NA,1102,1,0,"0,335469134739162","0,392328031101234",0,1147,"0,755886361637404",1
NA4283,10/30/2018,NA,1266,15,1,"0,573749206975712","0,246960606285436",0,1326,"0,91837950767968",1
NA4284,11/03/2018,NA,1549,5,2,"0,432721330238789","0,22480364350816",0,1725,"0,854427859306222",2
NA4285,11/04/2018,NA,977,41,3,"0,5969234699119","0,33316345624162",0,1146,"0,93314720463846",5
NA4287,09/28/2018,NA,2668,34,2,"0,714621665630415","0,179376708196949",0,2594,"0,849412136227885",6
NA4288,10/20/2018,NA,2179,14,2,"0,800218310288622","0,190400751399315",0,2182,"0,937443829956592",2
NA4289,11/05/2018,NA,1022,10,1,"0,6037401512017","0,202294285203339",0,1174,"0,905957584606077",2
NA429,10/04/2018,NA,1534,30,2,"0,759641832796902","0,421564691325794",0,1527,"0,911924504871013",5
NA4290,10/12/2018,NA,2102,4,1,"0,272154462598227",0,0,2483,"0,978406814577876",1
NA4293,12/07/2018,NA,635,5,5,"0,184852705599504","0,061777093695376",0,731,"0,938786436547158",3
NA4294,10/12/2018,NA,933,8,1,"0,437638551299788","0,119110384399158",0,869,"0,935648204415437",2
NA4295,12/14/2018,NA,1621,8,0,"0,781950022050208","0,49380573883151",0,1616,"0,874158010713694",2
NA4296,11/06/2018,NA,923,40,3,"0,694395875628692","0,46132994046878",0,843,"0,890667255352527",7
NA4297,09/24/2018,NA,1284,68,5,"0,618577176950596","0,155861188150855",1,1294,"0,972998944779369",7
NA4298,11/20/2018,NA,2255,1,3,"0,494693379599636","0,969296402284303",0,1988,"0,645095058727333",1
NA4299,10/27/2018,NA,2337,18,0,"0,622659204439541","0,208743233414281",0,2219,"0,877349940210783",3
NA43,09/09/2018,NA,1474,4,1,"0,636349633636172","0,19344915842855",0,1511,"0,858372811579367",1
NA4300,10/15/2018,NA,421,29,6,"0,61450942593725","0,285640754516228",1,432,"0,99243404566213",2
NA4301,12/04/2018,NA,706,9,0,"0,512848968952953","0,068809647842589",1,742,"0,926415090661895",2
NA4302,10/20/2018,NA,2047,4,2,"0,815698428448049","0,715220350377676",0,2140,"0,860857482347101",1
NA4306,12/20/2018,NA,1872,10,2,"0,478509528172206","0,054973238449817",0,1817,"0,876032280863787",2
NA4307,11/01/2018,NA,1365,23,0,"0,559296558288466","0,145533743357692",0,1358,"0,886088373080144",6
NA4309,09/21/2018,NA,1570,9,4,"0,651781242852648","0,359906078641594",0,1609,"0,977384869314198",1
NA4310,10/19/2018,NA,541,9,1,"0,348505458188904","0,080126440156217",1,546,"0,929762011445473",1
NA4311,10/04/2018,NA,1183,10,0,"0,827310977680495",0,0,1077,"0,958072030380705",1
NA4312,10/20/2018,NA,2215,22,4,"0,510522830064156","0,170215075561644",0,2286,"0,882622947410593",4
NA4313,10/25/2018,NA,1548,21,5,"0,719029492998257","0,362203408462346",0,1533,"0,91728815001917",3
NA4314,10/08/2018,NA,1513,10,3,"0,954188532014705","0,150162727002564",0,1576,"0,906642031215664",1
NA4318,10/19/2018,NA,2202,8,3,"0,611793357322719","0,073614359967096",0,2531,"0,95744999959136",1
NA432,10/14/2018,NA,2392,10,0,"0,908262901286383","0,273828349427477",0,2093,"0,949247672422398",1
NA4321,11/15/2018,NA,2036,5,3,"0,575107455942618","0,244779866975551",0,1844,"0,925462490596691",1
NA4322,11/07/2018,NA,1654,15,1,"0,419460076543959","0,175108841051315",0,1672,"0,945100252151033",3
NA4323,10/27/2018,NA,1938,3,0,"0,623500352418845",0,0,1790,"0,86686394539376",1
NA4325,09/26/2018,NA,1858,30,0,"0,873620075881131","0,323117004060678",0,1750,"0,961308577143535",2
NA4326,10/18/2018,NA,411,53,9,"0,34883593035951","0,160303531626808",0,419,"0,970341143498089",7
NA4329,10/28/2018,NA,2413,12,6,"0,690597951199539","0,332694048559862",0,1999,"0,872024656564404",2
NA4330,11/24/2018,NA,374,30,6,"0,581748064726879","0,09962637580559",0,362,"0,965476612145133",2
NA4331,10/19/2018,NA,1556,4,6,"0,837108747277521",0,0,1527,"0,794004606279396",1
NA4332,10/22/2018,NA,1814,5,3,"0,688225686214815","0,517430849605219",0,2160,"0,77193482809031",2
NA4333,11/25/2018,NA,1772,7,4,"0,447756034592815","0,313599101400558",1,1647,"0,870102340637872",2
NA4334,11/06/2018,NA,2301,7,1,"0,573959577248052","0,072544820116154",0,2087,"0,844200744799139",2
NA4335,11/03/2018,NA,905,31,10,"0,482104971774711","0,111863107701915",0,956,"0,928013859805765",6
NA4336,12/13/2018,NA,383,13,1,"0,277253073451213","0,050954974391124",0,342,"0,894414716380365",4
NA4337,10/18/2018,NA,2105,17,1,"0,925958421938759","0,117693427823661",0,2180,"0,862087373895911",2
NA4338,11/30/2018,NA,598,52,5,"0,631130809729073","0,210531976460803",1,638,"0,888686388633748",9
NA434,10/09/2018,NA,1418,44,6,"0,67365183973056","0,061477864424551",1,1574,"0,926114483809508",10
NA4342,11/15/2018,NA,336,23,7,"0,204175473421524","0,145684010657388",1,380,"0,940510605805129",3
NA4343,09/23/2018,NA,1856,4,5,"0,593975919934125",0,0,2008,"0,810024781005898",2
NA4344,12/04/2018,NA,1422,11,0,"0,867528644521419","0,302151588772679",0,1395,"0,876768657767731",1
NA4347,10/06/2018,NA,1427,54,3,"0,602062993426027","0,258337075225822",0,1376,"0,97234186348325",5
NA4348,09/19/2018,NA,1685,5,3,"0,552907896645798","0,108223855029874",0,1793,"0,891362438662421",1
NA4349,10/17/2018,NA,589,23,2,"0,480094235691945","0,386410393232895",0,507,"0,916445618839244",2
NA435,10/19/2018,NA,2204,7,2,"0,703997372798874","0,401596498418089",0,1967,"0,864868707092693",1
NA4350,10/07/2018,NA,1776,8,2,"0,775461804779783","0,640262722213053",0,1878,"0,883067266978111",1
NA4351,10/15/2018,NA,1763,10,0,"0,73720880035167","0,125943247243331",0,1998,"0,967715423127451",1
NA4353,04/04/2019,NA,123,24,1,"0,194099444151834","0,009264860027187",0,120,"0,877086653733722",12
NA4357,09/26/2018,NA,1910,11,4,"0,923985410746281","0,289091558525877",0,1768,"0,923400192188785",1
NA4358,09/28/2018,NA,1677,5,2,"0,511105633580649","0,105501417317879",0,1883,"0,880870898262093",1
NA4359,10/27/2018,NA,1754,26,2,"0,795911322653595","0,258396021965271",0,1727,"0,877899039041921",4
NA4360,10/07/2018,NA,756,18,4,"0,701493060526984","0,144352729704347",0,850,"0,92641415161784",2
NA4361,10/29/2018,NA,1764,4,1,"0,482323353611883","0,14125723975075",0,1934,"0,923270338488828",1
NA4363,10/26/2018,NA,1614,15,6,"0,907700656567697","0,250891417695486",0,1462,"0,852287021543038",2
NA4364,10/18/2018,NA,1753,13,3,"0,998353038764318","0,168295583854412",0,1691,"0,963077799646983",1
NA4366,09/27/2018,NA,1436,15,3,"0,584878582084603","0,418482972492102",0,1330,"0,874196096167837",2
NA4368,10/21/2018,NA,1673,10,1,"0,611533226882429","0,148490624767216",0,1709,"0,854056099082495",2
NA4369,11/13/2018,NA,2033,1,3,"0,507404636642814","0,843950422649509",0,1932,"0,663091212783017",1
NA437,09/27/2018,NA,2640,5,0,"0,610176104711809","0,286018456939833",0,2431,"0,724736385651923",3
NA4370,10/16/2018,NA,1877,10,2,"0,886622026538981","0,225184376597409",0,1829,"0,877472997777051",2
NA4373,11/16/2018,NA,1905,5,1,"0,611111789880146",0,0,2077,"0,816981366249208",2
NA4374,11/07/2018,NA,773,55,1,"0,547796061551879","0,138179123378797",0,813,"0,889293161906406",17
NA4375,10/28/2018,NA,1758,17,2,"0,634896085112161","0,307937717226739",0,1962,"0,861218922296862",3
NA4376,09/16/2018,NA,540,11,0,"0,343527765561782","0,245273771003658",0,528,"0,902920813721887",3
NA4377,11/23/2018,NA,2196,20,5,"0,588243172037133","0,164991850049962",0,2152,"0,91466646339937",4
NA4378,09/25/2018,NA,1345,24,11,"0,685191580710056","0,32610390031676",0,1377,"0,899267359968565",4
NA4379,09/20/2018,NA,1796,9,4,"0,625486972676038","0,226307721317162",0,1861,"0,964246139770729",1
NA438,09/26/2018,NA,1161,18,0,"0,786033331911466","0,166058232761914",0,1147,"0,991388173836286",1
NA4380,10/31/2018,NA,1376,30,0,"0,867183553590681","0,203624451407902",0,1599,"0,884825418137036",4
NA4383,10/18/2018,NA,901,7,6,"0,404000288054565","0,214467595982834",0,969,"0,981086030853415",1
NA4384,10/14/2018,NA,1747,5,0,"1,03356658294023",0,0,1945,"0,82111812520408",1
NA4386,10/14/2018,NA,2017,43,8,"0,871953742620771","0,194377112108856",0,1962,"0,906425783636628",5
NA4388,10/26/2018,NA,1921,7,3,"0,771727529088891","0,212989402116554",0,1880,"0,932117009027352",1
NA439,11/22/2018,NA,1195,7,0,"0,833426688414539","0,117388724194426",0,1297,"0,894929280765781",1
NA4392,10/07/2018,NA,1638,5,0,"0,243602576170699","0,21629428332125",0,1774,"0,896013135611677",2
NA4393,09/30/2018,NA,2078,9,5,"0,583326966103068","0,140946047960079",0,2164,"0,851970763458216",2
